1,16.513,16.506,15.956
2,16.327,16.276,15.822
3,15.567,15.529,15.903
4,15.729,15.744,15.633
5,15.944,15.959,15.674
6,16.03,16.01,15.679
7,16.13,16.103,15.671
8,16.117,16.176,15.775
9,16.323,16.364,15.821
10,16.225,16.225,15.794
11,16.177,16.179,15.795
12,16.12,16.151,15.769
13,16.292,16.352,15.804
14,16.232,16.291,15.704
15,16.409,16.369,15.869
16,16.282,16.325,15.658
17,16.348,16.336,15.859
18,16.355,16.34,15.792
19,16.294,16.331,15.718
20,16.25,16.255,15.718
21,16.317,16.357,15.816
22,16.301,16.326,15.839
23,16.365,16.411,15.848
24,16.382,16.389,15.729
25,16.419,16.466,15.807
26,16.442,16.51,15.843
27,16.538,16.529,15.98
28,16.248,16.267,15.742
29,16.358,16.352,15.894
30,16.546,16.49,16.017
31,16.499,16.498,15.811
32,16.529,16.46,15.868
33,16.441,16.429,15.842
34,16.33,16.354,15.801
35,16.491,16.53,15.92
36,16.46,16.447,15.75
37,16.55,16.587,16.034
38,16.556,16.585,15.939
39,16.539,16.598,16.003
40,16.416,16.4,15.923
41,16.578,16.595,15.984
42,16.57,16.608,15.924
43,16.604,16.649,15.88
44,16.745,16.712,16.009
45,16.594,16.683,15.973
46,16.653,16.599,15.873
47,16.729,16.711,15.985
48,16.605,16.612,15.835
49,16.632,16.592,15.978
50,16.593,16.613,15.877
51,16.504,16.507,16.016
52,16.573,16.627,15.938
53,16.512,16.514,16.067
54,16.363,16.322,15.891
55,16.605,16.641,15.899
56,16.394,16.447,15.965
57,16.69,16.642,15.862
58,16.521,16.567,16.006
59,16.635,16.62,16.057
60,16.573,16.609,15.953
61,16.69,16.71,15.953
62,16.486,16.515,15.856
63,16.523,16.566,16.048
64,16.605,16.571,15.868
65,16.54,16.582,15.938
66,16.52,16.56,15.789
67,16.385,16.43,15.812
68,16.304,16.313,15.798
69,16.653,16.668,15.967
70,16.409,16.445,15.829
71,16.37,16.37,15.73
72,16.397,16.493,15.855
73,16.468,16.446,15.865
74,16.495,16.516,15.78
75,16.483,16.513,15.839
76,16.643,16.669,15.899
77,16.614,16.654,15.852
78,16.44,16.531,15.954
79,16.562,16.547,15.938
80,16.466,16.505,15.924
81,16.687,16.673,16.002
82,16.583,16.56,16.062
83,16.593,16.625,16.073
84,16.688,16.679,15.841
85,16.602,16.586,16.032
86,16.541,16.629,16.181
87,16.538,16.563,15.967
88,16.586,16.558,16.045
89,16.587,16.536,16.007
90,16.672,16.701,15.97
91,16.594,16.596,16.032
92,16.519,16.592,15.935
93,16.664,16.65,16.055
94,16.462,16.534,16.082
95,16.51,16.609,16.074
96,16.566,16.625,16.027
97,16.776,16.733,16.066
98,16.569,16.518,16.025
99,16.671,16.744,16.141
100,16.578,16.609,15.996
