1,0,0,0
2,1.7692,1.9146,1.3072
3,2.134,2.2574,1.7954
4,2.4152,2.5018,2.1552
5,2.634,2.7074,2.4962
6,2.8212,2.8884,2.736
7,3.049,3.1152,2.9856
8,3.1662,3.233,3.15
9,3.3414,3.4044,3.352
10,3.4504,3.5162,3.4878
11,3.6516,3.6832,3.6824
12,3.7612,3.8182,3.7768
13,3.8944,3.9466,3.9864
14,4.043,4.0938,4.0974
15,4.1638,4.2102,4.1636
16,4.2246,4.2954,4.3214
17,4.4586,4.5188,4.4784
18,4.5366,4.5928,4.597
19,4.714,4.7368,4.7912
20,4.84,4.8646,4.8994
21,5.039,5.0912,5.057
22,5.1326,5.1726,5.196
23,5.234,5.2874,5.284
24,5.4512,5.4422,5.4168
25,5.4832,5.5126,5.5608
26,5.6978,5.7638,5.732
27,5.9008,5.9048,5.9118
28,5.9746,5.9996,5.962
29,6.0536,6.1024,6.0492
30,6.2126,6.2474,6.1814
31,6.3502,6.3672,6.3186
32,6.497,6.5606,6.5282
33,6.7468,6.7572,6.661
34,6.718,6.749,6.8044
35,7.02,7.0646,7.0094
36,7.1066,7.1478,7.1136
37,7.2298,7.2638,7.2166
38,7.5002,7.5018,7.4254
39,7.6602,7.692,7.516
40,7.7856,7.8286,7.6698
41,7.895,7.922,7.8402
42,8.2086,8.2644,8.1348
43,8.4548,8.4474,8.3274
44,8.6016,8.613,8.4912
45,8.8316,8.8968,8.7428
46,8.966,8.9714,8.8906
47,9.1658,9.117,8.9728
48,9.3352,9.3056,9.1934
49,9.5912,9.5554,9.2654
50,9.6374,9.6438,9.551
51,9.8476,9.8548,9.6146
52,9.9676,9.9786,9.7494
53,10.093,10.103,9.7524
54,10.204,10.162,9.9844
55,10.388,10.39,10.077
56,10.502,10.504,10.111
57,10.549,10.578,10.22
58,10.621,10.549,10.282
59,10.723,10.769,10.394
60,10.843,10.835,10.493
61,11.075,11.023,10.65
62,11.22,11.182,10.837
63,11.4,11.381,10.84
64,11.319,11.302,10.811
65,11.39,11.316,10.908
66,11.445,11.369,10.983
67,11.573,11.54,11.083
68,11.679,11.628,11.094
69,11.792,11.754,11.339
70,11.886,11.835,11.434
71,11.969,11.917,11.486
72,11.991,11.945,11.54
73,12.142,12.103,11.584
74,12.189,12.188,11.743
75,12.304,12.243,11.797
76,12.313,12.269,11.824
77,12.375,12.383,11.836
78,12.289,12.295,11.968
79,12.434,12.431,11.99
80,12.369,12.396,11.956
81,12.501,12.513,12.022
82,12.628,12.594,12.059
83,12.613,12.633,12.135
84,12.617,12.581,12.113
85,12.659,12.633,12.121
86,12.745,12.779,12.175
87,12.821,12.835,12.31
88,12.826,12.799,12.369
89,12.888,12.864,12.389
90,12.954,12.902,12.364
91,12.959,12.931,12.466
92,12.976,13,12.532
93,12.973,12.933,12.492
94,13.068,13.003,12.425
95,13.053,13.033,12.523
96,13.045,13.026,12.585
97,13.09,13.091,12.642
98,13.141,13.121,12.657
99,13.148,13.131,12.691
100,13.013,12.977,12.627
101,13.231,13.187,12.606
102,13.096,13.088,12.619
103,13.205,13.194,12.624
104,13.328,13.26,12.638
105,13.185,13.21,12.598
106,13.245,13.256,12.638
107,13.35,13.31,12.808
108,13.474,13.494,12.807
109,13.443,13.449,12.862
110,13.389,13.358,12.928
111,13.448,13.433,12.887
112,13.458,13.433,12.948
113,13.581,13.529,12.978
114,13.442,13.456,12.798
115,13.442,13.393,12.754
116,13.535,13.505,12.937
117,13.555,13.528,12.929
118,13.486,13.517,12.922
119,13.537,13.543,12.982
120,13.58,13.581,13.083
121,13.587,13.55,13.147
122,13.652,13.626,13.08
123,13.722,13.695,13.084
124,13.735,13.676,13.203
125,13.722,13.695,13.099
126,13.725,13.688,13.202
127,13.833,13.812,13.263
128,13.86,13.834,13.207
129,13.78,13.818,13.202
130,13.799,13.81,13.171
131,13.865,13.823,13.3
132,13.802,13.771,13.353
133,13.838,13.881,13.339
134,13.946,13.898,13.299
135,13.89,13.826,13.345
136,13.886,13.858,13.44
137,13.98,13.92,13.406
138,13.95,13.919,13.373
139,13.95,13.937,13.437
140,13.884,13.869,13.324
141,13.979,14.06,13.45
142,14.062,14.005,13.477
143,13.909,13.834,13.448
144,13.924,13.918,13.407
145,13.944,13.94,13.41
146,13.859,13.861,13.255
147,13.861,13.837,13.318
148,13.92,13.888,13.3
149,13.883,13.844,13.334
150,13.91,13.889,13.39
